"species","model","cv","COR","ROC","PRG"
"nz04","MaxEnt-LQP","spatial",0.340926557023049,0.819454578757123,0.742827440876059
"nz04","MaxEnt-LQP","random",0.383151095237292,0.860380390913208,0.803118721958895
"nz05","BRT-stump","spatial",0.25211424789021,0.69625360799483,0.526496955397216
"nz05","BRT-stump","random",0.253517671325218,0.699493266228355,0.554877003777175
"nz05","MaxEnt-LQP","spatial",0.24253327978168,0.689886036105889,0.511721636277751
"nz05","MaxEnt-LQP","random",0.269423130016263,0.711814247354857,0.543458652560557
"nz06","BRT-stump","spatial",0.129138918306928,0.631418569262431,0.524029382696947
"nz06","BRT-stump","random",0.164430492809745,0.667706263756515,0.565440772801176
"nz06","MaxEnt-LQP","spatial",0.0878257932264617,0.626298958077553,0.488505315184362
"nz06","MaxEnt-LQP","random",0.138494672375272,0.666893833097867,0.623682885837797
"nz07","BRT-stump","spatial",0.0230440125279434,0.698944558429296,-9.44585220438442
"nz07","BRT-stump","random",0.0441675047022382,0.777886770600873,-16.1043104164599
"nz07","MaxEnt-LQP","spatial",0.0279998278499792,0.704423943809617,-6.8157787479327
"nz07","MaxEnt-LQP","random",0.0395888131180187,0.759794377967137,-4.07317513394903
"nz08","BRT-stump","spatial",0.282640715788024,0.800218773586227,0.723055362293525
"nz08","BRT-stump","random",0.291766660302971,0.812513153174008,0.791898144200012
"nz08","MaxEnt-LQP","spatial",0.286949386190633,0.779258243984667,0.740854380251323
"nz08","MaxEnt-LQP","random",0.31441228492536,0.80210529707526,0.801624414818387
"nz09","BRT-stump","spatial",0.0698432647563783,0.669333773177504,0.873575938051849
"nz09","BRT-stump","random",0.0793717886892075,0.706536241594956,0.83509958797893
"nz09","MaxEnt-LQP","spatial",0.0753655688500506,0.725527176298252,0.738565806287955
"nz09","MaxEnt-LQP","random",0.0883763736239443,0.749643177614816,0.808874484982865
"nz10","BRT-stump","spatial",0.167958751688233,0.751311257367056,0.402327740201223
"nz10","BRT-stump","random",0.197729701589002,0.769528209845726,0.873889233835151
"nz10","MaxEnt-LQP","spatial",0.206162556401668,0.764581624418362,0.458466134291877
"nz10","MaxEnt-LQP","random",0.169620036286603,0.71926910298999,0.538404895882079
"nz11","BRT-stump","spatial",0.239752107634214,0.796332859210674,0.812912301927808
"nz11","BRT-stump","random",0.233146754299784,0.804562378628654,0.834345222311058
"nz11","MaxEnt-LQP","spatial",0.238403534283937,0.83149668631814,0.84160659510232
"nz11","MaxEnt-LQP","random",0.243654800668011,0.840391277112542,0.748058117371532
"nz12","BRT-stump","spatial",0.0815275744181464,0.568005902975519,0.239579045822405
"nz12","BRT-stump","random",0.056136990419073,0.537614665690057,0.123696554033815
"nz12","MaxEnt-LQP","spatial",-0.0226642727301882,0.483846833392625,-0.0482496659060757
"nz12","MaxEnt-LQP","random",-0.0686131712169009,0.44469096244881,-0.253227354060475
"nz13","BRT-stump","spatial",0.0780690389339249,0.56738605375492,0.239545875518582
"nz13","BRT-stump","random",0.139148359229333,0.613920393776345,0.400952331033613
"nz13","MaxEnt-LQP","spatial",0.185326525615009,0.658030751261839,0.262926958317938
"nz13","MaxEnt-LQP","random",0.215895439344468,0.679092356679067,0.317124291418455
"nz14","BRT-stump","spatial",-0.103651860033955,0.441671826592832,-0.160064429843366
"nz14","BRT-stump","random",-0.108458057933906,0.429365775694415,-0.189869121855003
"nz14","MaxEnt-LQP","spatial",-0.152032612548677,0.404734473982746,-0.285775000403181
"nz14","MaxEnt-LQP","random",-0.108083934780508,0.426216959086669,-0.217522084983715
"nz17","BRT-stump","spatial",0.432791388288373,0.786903098430779,0.61287643385463
"nz17","BRT-stump","random",0.433564229057684,0.78372539663465,0.575373652370582
"nz17","MaxEnt-LQP","spatial",0.340438518088785,0.718404712112445,0.550984555096583
"nz17","MaxEnt-LQP","random",0.314920455236496,0.700688837121771,0.481876716650494
"nz18","BRT-stump","spatial",0.426575420235609,0.909653359463201,0.964306456005334
"nz18","BRT-stump","random",0.442878994801142,0.95156151552478,0.948481669600838
"nz18","MaxEnt-LQP","spatial",0.455259322925823,0.951047665707687,0.96375625281876
"nz18","MaxEnt-LQP","random",0.461624673658596,0.963091211766794,0.965575137140119
"nz19","BRT-stump","spatial",0.110518933714136,0.66290768286025,0.54029049370772
"nz19","BRT-stump","random",0.1183993574133,0.674841771288202,0.510239564723309
"nz19","MaxEnt-LQP","spatial",0.111949559386701,0.661355008187817,0.546783303019526
"nz19","MaxEnt-LQP","random",0.138132841914153,0.695032409934479,0.620195475901384
"nz20","BRT-stump","spatial",0.325252079148016,0.928877538019459,0.883324794314686
"nz20","BRT-stump","random",0.338196398527652,0.934062514794296,0.886374330973045
"nz20","MaxEnt-LQP","spatial",0.3564471877027,0.943796329375839,0.933698555399798
"nz20","MaxEnt-LQP","random",0.374925335136676,0.952670900920942,0.955872896533319
"nz21","BRT-stump","spatial",0.146978425880268,0.694206968178739,0.657067080193113
"nz21","BRT-stump","random",0.19111023729205,0.747072853961243,0.69516662470425
"nz21","MaxEnt-LQP","spatial",0.055028660129955,0.573530436107006,0.33584574057841
"nz21","MaxEnt-LQP","random",0.113959065196735,0.648846308491285,0.655190491034563
"nz22","BRT-stump","spatial",0.171922713094346,0.768746950045275,0.779855562660041
"nz22","BRT-stump","random",0.171184308989554,0.768245924725014,0.798578524501641
"nz22","MaxEnt-LQP","spatial",0.153555754879623,0.736440876767876,0.712313819709601
"nz22","MaxEnt-LQP","random",0.145281612036168,0.730738795203578,0.683328577193423
"nz23","BRT-stump","spatial",-0.0416299818082017,0.483930829587658,-0.272162600975125
"nz23","BRT-stump","random",-0.130554152607632,0.407505620590921,-0.518861944884245
"nz23","MaxEnt-LQP","spatial",-0.0660311247181415,0.468046422395168,-0.286099396390561
"nz23","MaxEnt-LQP","random",-0.0554264250669048,0.469441734354574,-0.245652427807461
"nz24","BRT-stump","spatial",0.0772042253648981,0.769642357467659,0.91959910818769
"nz24","BRT-stump","random",0.0748258572419455,0.7074873207416,0.752589585991587
"nz24","MaxEnt-LQP","spatial",0.104068481106905,0.792399877579581,0.90476407187507
"nz24","MaxEnt-LQP","random",0.0826571747642585,0.782099073102505,0.799743560461992
"nz25","BRT-stump","spatial",0.210570332029017,0.85244747331092,0.712165201622516
"nz25","BRT-stump","random",0.232636371153095,0.900945265817485,0.769867868885518
"nz25","MaxEnt-LQP","spatial",0.284209513578246,0.902684127285758,0.935042688951671
"nz25","MaxEnt-LQP","random",0.267968972041062,0.8922833384868,0.888915112369996
"nz26","BRT-stump","spatial",0.0681843495675019,0.656389438520847,0.732580228385217
"nz26","BRT-stump","random",0.142989213555638,0.658977493126213,0.93192671089233
"nz26","MaxEnt-LQP","spatial",0.235562527519105,0.845474303480521,0.933675387747376
"nz26","MaxEnt-LQP","random",0.234204673465022,0.877473789007182,0.925840327907977
"nz27","BRT-stump","spatial",0.0795078261522892,0.587032396923522,0.486173344226939
"nz27","BRT-stump","random",0.0264126561845322,0.506031022818686,0.474178950250474
"nz27","MaxEnt-LQP","spatial",0.0711655034674127,0.600038069411948,0.283412634368821
"nz27","MaxEnt-LQP","random",0.0821457406581889,0.599801287641599,0.426606220104513
"nz28","BRT-stump","spatial",0.00933078568763568,0.560556751176715,-1.10296455694906
"nz28","BRT-stump","random",0.0253315013143639,0.606753116539209,0.909400991370348
"nz28","MaxEnt-LQP","spatial",0.035293196841976,0.692788008389478,0.714201744514119
"nz28","MaxEnt-LQP","random",0.0359054483443622,0.642748412156864,0.859423536803685
"nz29","BRT-stump","spatial",0.116691204642394,0.572115846723987,0.0909477463245222
"nz29","BRT-stump","random",0.0947178035474479,0.558481792967166,0.036627948650011
"nz29","MaxEnt-LQP","spatial",0.0818401313877585,0.560949228191769,0.169057283415948
"nz29","MaxEnt-LQP","random",0.0625358792418876,0.543455541469685,0.0881429843972216
"nz30","BRT-stump","spatial",0.532700730740832,0.802745604055615,0.623479558080623
"nz30","BRT-stump","random",0.549456387278878,0.809403664616747,0.63007847916393
"nz30","MaxEnt-LQP","spatial",0.475023396497547,0.786656705931788,0.621949721264062
"nz30","MaxEnt-LQP","random",0.457136903327956,0.78059513573272,0.616296221534644
"nz32","BRT-stump","spatial",0.0115814955741124,0.505123213540069,-0.484411471937729
"nz32","BRT-stump","random",0.0805602283156928,0.593257901122468,0.0391396045663518
"nz32","MaxEnt-LQP","spatial",0.111076138470378,0.654882592909289,0.0281794470966419
"nz32","MaxEnt-LQP","random",0.172180778571533,0.713457806608826,0.420751584044482
"nz33","BRT-stump","spatial",0.13121812531919,0.664757642015746,0.552807004314556
"nz33","BRT-stump","random",0.178518441591116,0.745405686153061,0.644561512454819
"nz33","MaxEnt-LQP","spatial",0.209579135988803,0.810093886240758,0.562060831830376
"nz33","MaxEnt-LQP","random",0.23828790432498,0.827059367542233,0.701462548612385
"nz34","BRT-stump","spatial",0.0411263129521497,0.579139598449342,0.4393646533807
"nz34","BRT-stump","random",0.0448634344841637,0.581026010879313,0.458631692106423
"nz34","MaxEnt-LQP","spatial",0.0457925094051882,0.581550951926675,0.244198585722551
"nz34","MaxEnt-LQP","random",0.0552338939068279,0.596190711384802,0.385118711485558
"nz35","BRT-stump","spatial",0.384313378607901,0.719198947962581,0.462747167802708
"nz35","BRT-stump","random",0.444627910312429,0.771202846440523,0.552535767858642
"nz35","MaxEnt-LQP","spatial",0.358666440046118,0.719462956750787,0.422304814778908
"nz35","MaxEnt-LQP","random",0.398015395087763,0.731350723458897,0.418686202030736
"nz36","BRT-stump","spatial",0.0551463568262727,0.542372726665219,0.117105434277001
"nz36","BRT-stump","random",0.153767997739771,0.580519457617224,0.186073770676078
"nz36","MaxEnt-LQP","spatial",0.0837650305417395,0.541171422351163,0.0793639321217835
"nz36","MaxEnt-LQP","random",0.0667136198781244,0.539208581584171,0.0962086534966854
"nz37","BRT-stump","spatial",0.0475452764340986,0.543584991038599,0.143958648931754
"nz37","BRT-stump","random",0.0447124767925086,0.547465959972913,0.118024526993453
"nz37","MaxEnt-LQP","spatial",-0.0391994022665051,0.463514951641585,-0.187307959322552
"nz37","MaxEnt-LQP","random",-0.0087467499787656,0.48988398280367,-0.0577594752174779
"nz38","BRT-stump","spatial",0.309295727466034,0.832175702167416,0.831664720013528
"nz38","BRT-stump","random",0.313893733427273,0.844436178427517,0.897144646752283
"nz38","MaxEnt-LQP","spatial",0.29643495212245,0.810523500475017,0.810925120112502
"nz38","MaxEnt-LQP","random",0.292785706887094,0.811677903270413,0.752308074283835
"nz39","BRT-stump","spatial",0.0222020971419685,0.621493131133169,-0.352260439919094
"nz39","BRT-stump","random",0.0159775176981984,0.579600426118994,-0.672331802090075
"nz39","MaxEnt-LQP","spatial",0.0389759724631701,0.652344686451638,-6.81233210778861
"nz39","MaxEnt-LQP","random",0.0324810642596051,0.632925630803706,-6.53534736540546
"nz40","BRT-stump","spatial",0.0363205501928817,0.548123276350979,0.245128265513315
"nz40","BRT-stump","random",0.00165212106148245,0.508860946164726,0.0378705367038449
"nz40","MaxEnt-LQP","spatial",0.0469214690337897,0.628429161739092,-0.0100130675275436
"nz40","MaxEnt-LQP","random",0.0165346181496593,0.575251236400937,-0.214440001244441
"nz41","BRT-stump","spatial",0.158838507248622,0.965321016771489,0.92444219172662
"nz41","BRT-stump","random",0.189150377014975,0.982478380503137,0.974773354210628
"nz41","MaxEnt-LQP","spatial",0.220676811973007,0.985828747379455,0.999590887852057
"nz41","MaxEnt-LQP","random",0.247000875801364,0.991865828092243,0.999688874932294
"nz42","BRT-stump","spatial",-0.0710560479496511,0.43736281432293,-0.194941578821879
"nz42","BRT-stump","random",-0.117242494411425,0.429457050386716,-0.197797245830948
"nz42","MaxEnt-LQP","spatial",-0.172176741100496,0.392776745137652,-0.28049541022176
"nz42","MaxEnt-LQP","random",-0.05546425539291,0.468333099740796,-0.0423863900592843
"nz43","BRT-stump","spatial",0.0272652508637862,0.638135562023194,0.907488690499566
"nz43","BRT-stump","random",0.0328080311270738,0.684027549248069,-0.0879426613334998
"nz43","MaxEnt-LQP","spatial",0.040619622174417,0.72366082832922,-0.17941405246529
"nz43","MaxEnt-LQP","random",0.039865241341227,0.714443164058404,-0.87389464426234
"nz44","BRT-stump","spatial",0.38408264264743,0.805573773010508,0.682103703610031
"nz44","BRT-stump","random",0.391093645516008,0.809975878333693,0.676287829442025
"nz44","MaxEnt-LQP","spatial",0.411159019300375,0.827511396883706,0.72241244524324
"nz44","MaxEnt-LQP","random",0.402064373475839,0.824065762817459,0.649507246985498
"nz45","BRT-stump","spatial",0.289155113488347,0.805627009106991,0.970560284745731
"nz45","BRT-stump","random",0.285172032210425,0.839869898927027,0.94500682778625
"nz45","MaxEnt-LQP","spatial",0.352177139370974,0.910769299211287,0.956978201351724
"nz45","MaxEnt-LQP","random",0.32269827894478,0.89714960793667,0.934757116402193
"nz46","BRT-stump","spatial",0.0794579204124054,0.884488142499477,-1.56029343539679
"nz46","BRT-stump","random",0.0742387254322053,0.897707042146253,0.12844815887397
"nz46","MaxEnt-LQP","spatial",0.0851926281692021,0.877678766934413,0.566298153686211
"nz46","MaxEnt-LQP","random",0.0888586340765278,0.868083521358813,0.13372159899888
"nz47","BRT-stump","spatial",0.33940420258931,0.784814707764491,0.620352027771
"nz47","BRT-stump","random",0.300129685511635,0.766204118484483,0.640037925079597
"nz47","MaxEnt-LQP","spatial",0.34040213989334,0.791157524602809,0.658736166618939
"nz47","MaxEnt-LQP","random",0.311663212244454,0.776659542054154,0.644660195538634
"nz48","BRT-stump","spatial",0.0783015181129141,0.602688106063431,0.693673342085348
"nz48","BRT-stump","random",0.0822129448552169,0.625632837527699,0.723113349458946
"nz48","MaxEnt-LQP","spatial",0.118821207387424,0.657709069071667,0.590264051532714
"nz48","MaxEnt-LQP","random",0.122939130882338,0.659915813551121,0.670692503391856
"nz49","BRT-stump","spatial",0.136013654173217,0.899062279547515,0.843483364648413
"nz49","BRT-stump","random",0.146701419377056,0.91949523558824,0.953866533244293
"nz49","MaxEnt-LQP","spatial",0.165758348816328,0.900159410371102,0.99139694265351
"nz49","MaxEnt-LQP","random",0.202559792868569,0.931337299289272,0.983868878052719
"nz50","BRT-stump","spatial",0.176133662430482,0.755766763267213,0.546927740455205
"nz50","BRT-stump","random",0.179628549042445,0.757643902163696,0.626287274934104
"nz50","MaxEnt-LQP","spatial",0.178747766673918,0.732461744818785,0.69959831641212
"nz50","MaxEnt-LQP","random",0.198924694209714,0.759933669411219,0.724228209465495
"nz51","BRT-stump","spatial",0.153975174346849,0.762993504254693,0.725080337601796
"nz51","BRT-stump","random",0.142584366596489,0.748235693885015,0.639711896187098
"nz51","MaxEnt-LQP","spatial",0.0888858922680758,0.65261808798729,0.377482213607684
"nz51","MaxEnt-LQP","random",0.0714329391490902,0.637005786226041,0.457774387697966
"nz52","BRT-stump","spatial",0.221008198403794,0.903334667821635,0.911332042466822
"nz52","BRT-stump","random",0.230446603663471,0.903784851374397,0.859480946153941
"nz52","MaxEnt-LQP","spatial",0.228628091935761,0.843230917424291,0.891977712427166
"nz52","MaxEnt-LQP","random",0.203304304562425,0.809117806198383,0.887153762330836
"sa01","BRT-stump","spatial",0.0882355623450905,0.564720194647202,0.0772852595185052
"sa01","BRT-stump","random",0.0878086638173307,0.553284671532849,-0.122446054121223
"sa01","MaxEnt-LQP","spatial",0.0462498681291965,0.545498783454988,0.392645432382144
"sa01","MaxEnt-LQP","random",0.0677446238907875,0.549878345498786,0.295182013329877
"sa02","BRT-stump","spatial",0.0414171992345215,0.540276373441185,0.248706336910596
"sa02","BRT-stump","random",0.0505244385073503,0.527805864509607,0.513062773535207
"sa02","MaxEnt-LQP","spatial",0.179741783980673,0.64273677114931,0.426587713853494
"sa02","MaxEnt-LQP","random",0.178547555156067,0.646107178968656,0.457593217858199
"sa09","BRT-stump","spatial",0.395350564530183,0.879929577464792,0.964581253980649
"sa09","BRT-stump","random",0.390511779783432,0.864084507042257,0.961963121226802
"sa09","MaxEnt-LQP","spatial",0.379443512665793,0.825352112676057,0.893483041759762
"sa09","MaxEnt-LQP","random",0.427025159048551,0.858450704225355,0.924377731413195
"sa10","BRT-stump","spatial",0.136144117546355,0.598822539949534,0.356388609820045
"sa10","BRT-stump","random",0.154801829775102,0.620128959910287,0.315106287391943
"sa10","MaxEnt-LQP","spatial",0.16686713872125,0.622932436220909,0.375867425027406
"sa10","MaxEnt-LQP","random",0.156316786824793,0.614522007289037,0.335708285246447
"sa12","BRT-stump","spatial",0.372938164923296,0.84476885644769,0.860772417149779
"sa12","BRT-stump","random",0.380217904311162,0.85596107055961,0.878771545475435
"sa12","MaxEnt-LQP","spatial",0.386259521783188,0.856934306569344,0.849700519509609
"sa12","MaxEnt-LQP","random",0.37709385543915,0.861313868613139,0.797206689251612
"sa15","BRT-stump","spatial",-0.027879751799878,0.470802919708024,-0.363852528785652
"sa15","BRT-stump","random",0.00692254456047063,0.528467153284673,-0.124700471631139
"sa15","MaxEnt-LQP","spatial",0.0365183656923857,0.543065693430653,0.110412062221918
"sa15","MaxEnt-LQP","random",0.0660303471016659,0.574695863746958,0.111649721340178
"sa17","BRT-stump","spatial",0.40323228631071,0.849129593810448,0.656626672951741
"sa17","BRT-stump","random",0.381345950479031,0.840103159252098,0.833380858847897
"sa17","MaxEnt-LQP","spatial",0.394027696524593,0.862024500322374,0.696113824929127
"sa17","MaxEnt-LQP","random",0.387019409397099,0.863958736299163,0.637850592072918
"sa18","BRT-stump","spatial",0.224610358278526,0.69331222793827,0.729852082168584
"sa18","BRT-stump","random",0.250801709653702,0.691927186387021,0.697543570061699
"sa18","MaxEnt-LQP","spatial",0.145773654998357,0.618915710328453,0.669074178706
"sa18","MaxEnt-LQP","random",0.240463152625601,0.694103680253266,0.743213874653244
"sa20","BRT-stump","spatial",0.358548298162924,0.855281690140848,0.925290870718011
"sa20","BRT-stump","random",0.366717336417686,0.88661971830986,0.912551625830448
"sa20","MaxEnt-LQP","spatial",0.262497973070897,0.836619718309864,0.734328400664563
"sa20","MaxEnt-LQP","random",0.277156259659985,0.862676056338028,0.894787467351992
"sa21","BRT-stump","spatial",0.240395922888551,0.737963475373547,0.817744669378859
"sa21","BRT-stump","random",0.255771630506317,0.751245157719975,0.890583344107863
"sa21","MaxEnt-LQP","spatial",0.176062624621361,0.682899833978966,0.552868669804721
"sa21","MaxEnt-LQP","random",0.239903648579699,0.722744881018265,0.828449228569391
"sa22","BRT-stump","spatial",0.370407784559093,0.87685364281109,0.77526213198786
"sa22","BRT-stump","random",0.372336629447601,0.877176015473888,0.739442527701722
"sa22","MaxEnt-LQP","spatial",0.337258843262775,0.8394584139265,0.486366432461699
"sa22","MaxEnt-LQP","random",0.336433461304103,0.84655061250806,0.552743124303177
"sa24","BRT-stump","spatial",0.319157983063914,0.76735732460923,0.766566306393793
"sa24","BRT-stump","random",0.314158793994424,0.76135950563431,0.736589887076328
"sa24","MaxEnt-LQP","spatial",0.336282736718787,0.780079970919666,0.712872031511461
"sa24","MaxEnt-LQP","random",0.330641083266419,0.769174845510723,0.574090770935512
"sa26","BRT-stump","spatial",0.0832230385568365,0.553185185185183,0.0450752907260331
"sa26","BRT-stump","random",0.13371770209977,0.592148148148145,0.10963746907948
"sa26","MaxEnt-LQP","spatial",0.0606101419088828,0.544296296296297,-0.0358053570991998
"sa26","MaxEnt-LQP","random",0.143892862797161,0.59822222222222,0.0277289559473659
"swi01","BRT-stump","spatial",0.119398614310148,0.815159225693461,0.923719733982396
"swi01","BRT-stump","random",0.127856592991243,0.83297482315068,0.871297940285555
"swi01","MaxEnt-LQP","spatial",0.12975955615954,0.813971896575484,0.824828658190601
"swi01","MaxEnt-LQP","random",0.159186675971072,0.849821027943046,0.855306099035006
"swi02","BRT-stump","spatial",0.162141615863636,0.761481933079341,0.782492370371326
"swi02","BRT-stump","random",0.174156287929622,0.776232008207052,0.820484489999284
"swi02","MaxEnt-LQP","spatial",0.167509536262648,0.763315567499258,0.744879767471024
"swi02","MaxEnt-LQP","random",0.184442609333961,0.784087431392032,0.765784777373532
"swi03","BRT-stump","spatial",0.110774467400067,0.763795568467061,0.776176846444678
"swi03","BRT-stump","random",0.0945750277190336,0.727272662415582,0.77869685423523
"swi03","MaxEnt-LQP","spatial",0.0847520816098598,0.710957264201119,0.848359152767306
"swi03","MaxEnt-LQP","random",0.0954917615184673,0.719185236023587,0.876217202369548
"swi04","BRT-stump","spatial",0.173851550682361,0.883681732244034,0.943925544288967
"swi04","BRT-stump","random",0.183791867091646,0.896044287939463,0.985872620558265
"swi04","MaxEnt-LQP","spatial",0.206174388917741,0.887509279029941,0.965383290508985
"swi04","MaxEnt-LQP","random",0.206954430277462,0.891567421389329,0.971312707832991
"swi06","BRT-stump","spatial",0.513904808107651,0.798169666735291,0.509520553739714
"swi06","BRT-stump","random",0.528182879544838,0.808301490211126,0.523731332857682
"swi06","MaxEnt-LQP","spatial",0.53012396085247,0.80026922126059,0.537885147271692
"swi06","MaxEnt-LQP","random",0.550596094419274,0.815358278600768,0.54729620352684
"swi07","BRT-stump","spatial",0.27816778242944,0.90996810823695,0.918542536767192
"swi07","BRT-stump","random",0.278322567849823,0.91382230969608,0.88921110185771
"swi07","MaxEnt-LQP","spatial",0.30193329855784,0.918021330491968,0.924264283592612
"swi07","MaxEnt-LQP","random",0.311937976201526,0.923681520351941,0.930208367554182
"swi08","BRT-stump","spatial",0.29350673651308,0.863644707730043,0.879713819404906
"swi08","BRT-stump","random",0.297595907709103,0.868846445731812,0.894309309336176
"swi08","MaxEnt-LQP","spatial",0.315581722709902,0.864749315844255,0.867206389599443
"swi08","MaxEnt-LQP","random",0.320371523007934,0.868214503046148,0.878607902399434
"swi09","BRT-stump","spatial",0.169078757302516,0.778550752741609,0.84407993556794
"swi09","BRT-stump","random",0.193724960622454,0.815467040495666,0.877018218686723
"swi09","MaxEnt-LQP","spatial",0.179225823127449,0.776107263069335,0.85108689962347
"swi09","MaxEnt-LQP","random",0.215892039854752,0.815871371040758,0.893642293697473
"swi10","BRT-stump","spatial",0.336274882770067,0.783206914575799,0.693035715366197
"swi10","BRT-stump","random",0.360675751409094,0.807135778266519,0.750359968015662
"swi10","MaxEnt-LQP","spatial",0.347622322953995,0.787845707200312,0.67219301137529
"swi10","MaxEnt-LQP","random",0.372197251324669,0.805560785729414,0.716597178215602
"swi11","BRT-stump","spatial",0.13050084707836,0.8320068391594,0.926201491129106
"swi11","BRT-stump","random",0.142138075813586,0.847241629598596,0.956330487796782
"swi11","MaxEnt-LQP","spatial",0.139498305102507,0.845442565810431,0.717897290202556
"swi11","MaxEnt-LQP","random",0.151674663686347,0.852475799001712,0.797702601660935
"swi12","BRT-stump","spatial",0.0410930457590977,0.716151305914149,0.518815575202166
"swi12","BRT-stump","random",0.0560022218899694,0.766939357550291,0.995468990883723
"swi12","MaxEnt-LQP","spatial",0.0733193765968076,0.742369658761167,0.495816985741913
"swi12","MaxEnt-LQP","random",0.0837449523244373,0.78328830181128,0.721758117846943
"swi13","BRT-stump","spatial",0.456464245425016,0.787370865522803,0.659071596933227
"swi13","BRT-stump","random",0.463673620153963,0.795549333702399,0.673709307184643
"swi13","MaxEnt-LQP","spatial",0.384443182345614,0.739342659728476,0.598891001533621
"swi13","MaxEnt-LQP","random",0.4336787795572,0.7711723081043,0.651810578060758
"swi14","BRT-stump","spatial",0.287517898019747,0.776345794530024,0.743216093333076
"swi14","BRT-stump","random",0.310363210474435,0.799235873217452,0.808654634524126
"swi14","MaxEnt-LQP","spatial",0.326449950910332,0.795461752353684,0.811285387694401
"swi14","MaxEnt-LQP","random",0.334216001556924,0.805632605760621,0.814994769114461
"swi15","BRT-stump","spatial",0.155782533524676,0.80473996552306,0.881740757662717
"swi15","BRT-stump","random",0.158601264479684,0.811050275497662,0.910675239659039
"swi15","MaxEnt-LQP","spatial",0.17138701169724,0.820937447593494,0.939249282969879
"swi15","MaxEnt-LQP","random",0.172941455814736,0.826103312771096,0.942414710631818
"swi16","BRT-stump","spatial",0.282515980852229,0.862518195050885,0.841984527134312
"swi16","BRT-stump","random",0.288605369899728,0.867088344375365,0.842284498443845
"swi16","MaxEnt-LQP","spatial",0.303259741882788,0.86552192487188,0.862126823407195
"swi16","MaxEnt-LQP","random",0.306971803415597,0.86918409838094,0.877599089568371
"swi17","BRT-stump","spatial",0.697164147144979,0.984174377914675,0.990614396309555
"swi17","BRT-stump","random",0.712336309442679,0.986704704363128,0.996460942846147
"swi17","MaxEnt-LQP","spatial",0.750567400587248,0.987167211973992,0.995385327702934
"swi17","MaxEnt-LQP","random",0.756902450257804,0.987483356416942,0.997885366635687
"swi18","BRT-stump","spatial",0.0696277505335714,0.833993807334148,0.0264106443571523
"swi18","BRT-stump","random",0.112594793585562,0.928120017561289,-0.279199718784602
"swi18","MaxEnt-LQP","spatial",0.112753455693346,0.879913117822387,0.572116691761146
"swi18","MaxEnt-LQP","random",0.157533946685375,0.929777942093949,0.554224082045697
"swi19","BRT-stump","spatial",0.134096579176429,0.945964947389505,0.997616061449565
"swi19","BRT-stump","random",0.135515186358038,0.957163771947377,0.813887777972976
"swi19","MaxEnt-LQP","spatial",0.17041007214827,0.954614874187674,0.999114151117056
"swi19","MaxEnt-LQP","random",0.180048009121624,0.956099975774935,0.550556338552745
"swi20","BRT-stump","spatial",0.17385469420746,0.795695739753539,0.554740459797958
"swi20","BRT-stump","random",0.175754081904385,0.79536412126592,0.744277485693267
"swi20","MaxEnt-LQP","spatial",0.185215432689951,0.806636687799848,0.741859423541507
"swi20","MaxEnt-LQP","random",0.188442328092552,0.808347430117732,0.796429912030993
"swi21","BRT-stump","spatial",0.128670236540372,0.754181761963124,0.576483519715289
"swi21","BRT-stump","random",0.132955955677024,0.771159866030384,0.752523218219536
"swi21","MaxEnt-LQP","spatial",0.123319381776578,0.736980192781943,0.449293026828961
"swi21","MaxEnt-LQP","random",0.134073959024353,0.754772120309944,0.62867175419034
"swi22","BRT-stump","spatial",0.197059948354602,0.853809602054881,0.79491692678152
"swi22","BRT-stump","random",0.207707208919732,0.86712417884216,0.911863778943317
"swi22","MaxEnt-LQP","spatial",0.210053994960165,0.845420574746188,0.912330278877516
"swi22","MaxEnt-LQP","random",0.224734214293734,0.861394378178029,0.906172330520434
"swi23","BRT-stump","spatial",0.467249480963266,0.82437965592168,0.866464699332848
"swi23","BRT-stump","random",0.517827099656849,0.869954702539844,0.896974935378372
"swi23","MaxEnt-LQP","spatial",0.530270666556682,0.843008334669782,0.905299690819082
"swi23","MaxEnt-LQP","random",0.553654334328284,0.871961013681981,0.91547534556632
"swi24","BRT-stump","spatial",0.1148271151919,0.689124940417457,0.794242975206799
"swi24","BRT-stump","random",0.120755481102621,0.698125875262796,0.78521368634102
"swi24","MaxEnt-LQP","spatial",0.102500368457259,0.639561694250139,0.831825702934821
"swi24","MaxEnt-LQP","random",0.107609641098569,0.652956586964624,0.816671874996164
"swi25","BRT-stump","spatial",0.414476057851851,0.974161490683213,0.973181054553223
"swi25","BRT-stump","random",0.419852720731515,0.977951385157622,0.994166736703269
"swi25","MaxEnt-LQP","spatial",0.544909330364272,0.978589266908809,0.989015260441703
"swi25","MaxEnt-LQP","random",0.560012940638779,0.980633583356612,0.997732392369828
"swi26","BRT-stump","spatial",0.047349923526958,0.786683014713255,0.0183745013555409
"swi26","BRT-stump","random",0.087703671399155,0.871058953057739,0.427098943560073
"swi26","MaxEnt-LQP","spatial",0.0360903812489129,0.734319978890079,-1.79226475735161
"swi26","MaxEnt-LQP","random",0.14503237871351,0.853891229379178,0.930637113829057
"swi27","BRT-stump","spatial",0.183766895894565,0.744775665953073,0.873318964702647
"swi27","BRT-stump","random",0.224112024489823,0.794758229356137,0.912213730047848
"swi27","MaxEnt-LQP","spatial",0.244528522792712,0.797378769135717,0.840307472565374
